date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:14	10911/10911	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:11%20GMT	http://web.archive.org/web/20140208084223/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084223/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20130208083839/http://apis.google.com/js/plusone.js)
12:01:16	8030/8030	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:01:14%20GMT	http://web.archive.org/web/20130208083839if_/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208083839if_/http_/apis.google.com/js/plusone.js	(from http://web.archive.org/web/20130208083839/http://apis.google.com/js/plusone.js)
12:01:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:01:15%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.e6df4b.delayed	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:27	10009/10009	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:17%20GMT	http://web.archive.org/web/20150108055731/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150108055731/http_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:29	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:28%20GMT	http://web.archive.org/web/20150308084538/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150308084538/https_/apis.google.com/js/plusone.e8.delayed	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:34	10404/10404	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:29%20GMT	http://web.archive.org/web/20150204093318/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150204093318/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:36	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:35%20GMT	http://web.archive.org/web/20160208084415/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20160208084415/https_/apis.google.com/js/plusone.ea.delayed	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:41	12547/12547	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:36%20GMT	http://web.archive.org/web/20160208084604/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20160208084604/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:45	38319/38319	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:01:42%20GMT	http://web.archive.org/web/20150208084355if_/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208084355if_/https_/apis.google.com/js/plusone.js	(from http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js)
12:01:45	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:01:43%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.ed2379.delayed	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:01:46	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:45%20GMT	http://web.archive.org/web/20131208090225/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20131208090225/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:01:50	11148/11148	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:46%20GMT	http://web.archive.org/web/20131208084734/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20131208084734/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:01:50	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:49%20GMT	http://web.archive.org/web/20140208090557/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208090557/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:01:51	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:50%20GMT	http://web.archive.org/web/20140107090244/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140107090244/https_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:01:59	9747/9747	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:01:54%20GMT	http://web.archive.org/web/20140107091359/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140107091359/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:01	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:01:59%20GMT	http://web.archive.org/web/20140109090432/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140109090432/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:05	10507/10507	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:02:00%20GMT	http://web.archive.org/web/20140109083642/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140109083642/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:08	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:02:06%20GMT	http://web.archive.org/web/20130108090012/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130108090012/https_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:12	10023/10023	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:02:07%20GMT	http://web.archive.org/web/20130108090615/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130108090615/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:13	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:02:11%20GMT	http://web.archive.org/web/20150108090427/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150108090427/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:18	11802/11802	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:02:13%20GMT	http://web.archive.org/web/20150108093637/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150108093637/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:26	97290/97290	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:02:20%20GMT	http://web.archive.org/web/20140108090340if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140108090340if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js)
12:02:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:02:20%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.fae252.delayed	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:02:44	10030/10030	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:02:25%20GMT	http://web.archive.org/web/20140408092101/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140408092101/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:02:46	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:02:44%20GMT	http://web.archive.org/web/20140307091224/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140307091224/https_/platform.twitter.com/widgets.fc.delayed	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:02:58	10510/10510	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:02:50%20GMT	http://web.archive.org/web/20140307092849/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140307092849/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:00	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:02:58%20GMT	http://web.archive.org/web/20140309092816/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309092816/http_/platform.twitter.com/widgets.fe.delayed	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:04	11307/11307	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:00%20GMT	http://web.archive.org/web/20140309105152/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309105152/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:06	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:04%20GMT	http://web.archive.org/web/20130308085809/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130308085809/http_/platform.twitter.com/widgets.100.delayed	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:12	10333/10333	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:06%20GMT	http://web.archive.org/web/20130308084118/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130308084118/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:15	13301/13301	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:11%20GMT	http://web.archive.org/web/20150308093218/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150308093218/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:23	97548/97548	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:03:17%20GMT	http://web.archive.org/web/20140308091905if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140308091905if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js)
12:03:23	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:03:18%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.1041314.delayed	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:24	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:23%20GMT	http://web.archive.org/web/20140107085344/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140107085344/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:25	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:24%20GMT	http://web.archive.org/web/20140307085654/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140307085654/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:30	10339/10339	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:25%20GMT	http://web.archive.org/web/20140307085223/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140307085223/https_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:30	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:29%20GMT	http://web.archive.org/web/20140206085313/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140206085313/https_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:34	10508/10508	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:30%20GMT	http://web.archive.org/web/20140206083626/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140206083626/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:34	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:33%20GMT	http://web.archive.org/web/20140208090038/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208090038/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:36	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:34%20GMT	http://web.archive.org/web/20130207085440/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130207085440/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:39	10925/10925	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:35%20GMT	http://web.archive.org/web/20130207082618/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130207082618/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:45	13307/13307	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:39%20GMT	http://web.archive.org/web/20150207085603/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150207085603/https_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:52	97910/97910	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:03:47%20GMT	http://web.archive.org/web/20140207085601if_/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140207085601if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js)
12:03:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:03:47%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.10f09cd.delayed	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:03:54	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:52%20GMT	http://web.archive.org/web/20140109090549/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140109090549/https_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:03:56	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:03:54%20GMT	http://web.archive.org/web/20140309091237/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309091237/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:01	10958/10958	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:03:55%20GMT	http://web.archive.org/web/20140309074640/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309074640/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:03	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:04:01%20GMT	http://web.archive.org/web/20140208090909/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208090909/http_/platform.twitter.com/widgets.113.delayed	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:04	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:04:02%20GMT	http://web.archive.org/web/20140210091057/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210091057/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:07	10916/10916	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:03%20GMT	http://web.archive.org/web/20140210094441/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210094441/https_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:15	10023/10023	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:08%20GMT	http://web.archive.org/web/20130209090737/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130209090737/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:16	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:04:14%20GMT	http://web.archive.org/web/20150209090928/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150209090928/https_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:24	9747/9747	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:19%20GMT	http://web.archive.org/web/20150209100645/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150209100645/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:33	97915/97915	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:04:26%20GMT	http://web.archive.org/web/20140209090928if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209090928if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js)
12:04:33	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:04:27%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.11a945f.delayed	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:04:38	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:04:36%20GMT	http://web.archive.org/web/20130108093254/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130108093254/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:04:46	10042/10042	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:38%20GMT	http://web.archive.org/web/20130108095648/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130108095648/https_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:04:50	10508/10508	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:45%20GMT	http://web.archive.org/web/20130308095501/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130308095501/https_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:04:51	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:04:49%20GMT	http://web.archive.org/web/20130207093633/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130207093633/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:04:57	10927/10927	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:51%20GMT	http://web.archive.org/web/20130207093353/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130207093353/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:06	10039/10039	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:04:56%20GMT	http://web.archive.org/web/20130209095755/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130209095755/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:08	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:05:06%20GMT	http://web.archive.org/web/20120208094759/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20120208094759/https_/platform.twitter.com/widgets.121.delayed	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:11	11329/11329	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:05:07%20GMT	http://web.archive.org/web/20120208093742/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20120208093742/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:12	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:05:11%20GMT	http://web.archive.org/web/20140208095311/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208095311/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:19	82871/82871	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:05:14%20GMT	http://web.archive.org/web/20130208095105if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208095105if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js)
12:05:19	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:05:15%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.125d359.delayed	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:21	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:05:19%20GMT	http://web.archive.org/web/20150108055732/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150108055732/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:28	13299/13299	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:05:21%20GMT	http://web.archive.org/web/20150108060137/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150108060137/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:30	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:05:28%20GMT	http://web.archive.org/web/20150203183521/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150203183521/http_/platform.twitter.com/widgets.128.delayed	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:36	10242/10242	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:05:29%20GMT	http://web.archive.org/web/20150203185519/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150203185519/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:38	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2019:05:37%20GMT	http://web.archive.org/web/20150209092246/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150209092246/http_/platform.twitter.com/widgets.12a.delayed	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:05:43	12561/12561	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2019:05:38%20GMT	http://web.archive.org/web/20160208092056/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20160208092056/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:06:04	116317/116317	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2019:05:46%20GMT	http://web.archive.org/web/20150208092015if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208092015if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js)
12:06:04	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2019:05:58%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20131207181222/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.12dfe2d.delayed	(from http://web.archive.org/web/20131207181222/http://use.typekit.com/aap7vds.js)
